Date,DaySum,DaySumIrr,Pac,Pdc,SolIrr,Time,TmpAmb,TmpMod,Wind,Pdc_pred,Absolute_Percent_diff
18-06-17,217300.0,3011.0,62115.0,63612.0,719.0,11:50:00,26.0,36.0,1.6,48169.605,24.275911859556583
2018-03-21 00:00:00,9500.0,152.0,18990.0,19506.0,285.0,07:40:00,22.0,30.0,0.0,19144.523,1.8531558294363741
18-07-30,15200.0,184.0,34084.0,34981.0,428.0,07:30:00,20.0,27.0,0.0,28756.69,17.79340401115918
18-06-22,89500.0,730.0,48250.0,49493.0,588.0,08:55:00,25.0,40.0,0.0,39488.848,20.213268568310898
2018-03-11 00:00:00,48800.0,625.0,31662.0,32440.0,557.0,08:00:00,29.0,43.0,0.0,37377.562,15.220605206254373
18-11-26,428900.0,6588.0,36180.0,37111.0,555.0,15:35:00,29.0,49.0,4.2,37257.215,0.3939880710203122
18-04-19,138900.0,2042.0,54198.0,55523.0,882.0,09:45:00,30.0,48.0,0.0,56270.28,1.345892184221628
18-04-17,65200.0,943.0,51449.0,52500.0,977.0,08:55:00,27.0,43.0,1.6,58288.71,11.02611790384565
2018-03-23 00:00:00,236000.0,4199.0,63772.0,65452.0,1043.0,13:55:00,61.0,53.0,3.0,63248.035,3.3672965742924927
18-11-23,183200.0,2410.0,4840.0,4882.0,66.0,14:55:00,17.0,19.0,0.0,4456.609,8.713459303172973
18-04-27,45800.0,708.0,44456.0,45500.0,516.0,08:05:00,26.0,38.0,0.0,34639.18,23.869930479552714
18-04-25,45300.0,565.0,57673.0,59150.0,469.0,07:50:00,23.0,32.0,2.1,31493.459,46.756621008693216
18-06-30,124700.0,2008.0,55381.0,56611.0,723.0,10:25:00,26.0,46.0,0.0,48560.805,14.220198713849333
18-11-28,347700.0,5105.0,16327.0,16611.0,233.0,14:40:00,30.0,40.0,2.1,15603.232,6.0668661337327645
18-08-18,216700.0,3026.0,52881.0,54306.0,810.0,11:35:00,32.0,43.0,4.3,54332.816,0.049377212128239915
18-12-01,599600.0,9355.0,264.0,218.0,3.0,18:15:00,22.0,22.0,2.3,185.36588,14.969779815900761
18-04-18,328900.0,4922.0,59385.0,60611.0,984.0,14:25:00,27.0,45.0,1.8,58719.48,3.1207523671490875
18-09-25,205500.0,2918.0,58615.0,60273.0,926.0,10:30:00,33.0,49.0,3.6,59689.434,0.9682054831991053
18-09-17,6500.0,105.0,12504.0,12717.0,197.0,07:00:00,26.0,28.0,0.0,13191.757,3.7332431399391934
18-04-18,45600.0,567.0,54958.0,56323.0,443.0,07:50:00,24.0,33.0,0.0,29742.596,47.192806557997926
18-11-25,600.0,9.0,2435.0,2441.0,36.0,06:00:00,18.0,20.0,2.2,2433.868,0.2921777834222272
18-07-31,308700.0,4285.0,52069.0,53376.0,798.0,13:15:00,28.0,48.0,1.8,53581.71,0.38539931419298695
18-08-25,150500.0,2031.0,57979.0,59429.0,844.0,09:55:00,26.0,40.0,2.1,55512.297,6.590559597352696
2018-03-17 00:00:00,10900.0,1674.0,59215.0,60430.0,906.0,09:55:00,30.0,51.0,0.8,57847.56,4.273442819223843
18-07-21,200.0,2.0,888.0,870.0,10.0,06:35:00,8.0,8.0,0.9,750.8242,13.698368481007114
18-09-17,139000.0,1903.0,59956.0,61494.0,920.0,09:25:00,34.0,53.0,2.0,59153.055,3.806786628359873
18-07-25,55700.0,721.0,52518.0,54141.0,745.0,08:20:00,17.0,33.0,1.0,48094.473,11.168115207836781
18-08-18,365400.0,5068.0,44648.0,45517.0,759.0,14:35:00,29.0,50.0,1.7,50959.3,11.956636144115636
18-09-25,393500.0,5486.0,46360.0,47266.0,673.0,14:50:00,31.0,48.0,1.4,45160.258,4.455091475290362
18-09-24,441900.0,6016.0,30911.0,31500.0,413.0,15:45:00,31.0,43.0,1.9,27688.22,12.100885936192105
2018-03-25 00:00:00,184200.0,4844.0,64657.0,66006.0,1000.0,14:30:00,64.0,52.0,3.5,61761.89,6.429886823350244
18-05-18,293100.0,4268.0,45362.0,46258.0,610.0,15:00:00,25.0,39.0,2.3,40961.383,11.450162382409125
2018-03-14 00:00:00,327900.0,5136.0,36502.0,37488.0,670.0,12:50:00,29.0,41.0,2.9,44956.86,19.923329107205777
18-07-30,123900.0,1645.0,52609.0,53917.0,804.0,09:40:00,26.0,53.0,1.6,54018.242,0.18777205664284172
18-04-18,3100.0,34.0,11610.0,11811.0,141.0,06:45:00,18.0,20.0,0.0,9485.644,19.6880570607407
18-04-22,1000.0,25.0,5800.0,5900.0,136.0,06:50:00,18.0,19.0,0.0,9147.063,55.034980632491035
2018-03-09 00:00:00,393000.0,5708.0,64173.0,65781.0,1120.0,14:00:00,63.0,56.0,1.5,65689.414,0.13922413945899292
18-07-26,241800.0,3321.0,51872.0,53260.0,795.0,11:45:00,26.0,49.0,0.0,53070.406,0.35598092494582434
18-11-27,124900.0,1733.0,1278.0,1258.0,20.0,15:25:00,17.0,19.0,0.0,1367.9999,8.744028484854494
18-04-28,119200.0,1740.0,15743.0,16029.0,309.0,10:00:00,25.0,38.0,0.0,20750.047,29.453155926588927
18-06-26,397300.0,5276.0,35505.0,36205.0,703.0,15:25:00,23.0,48.0,0.9,47251.758,30.511688866712085
18-11-17,3500.0,47.0,12219.0,12423.0,167.0,05:55:00,23.0,24.0,0.7,11194.273,9.890738590936449
18-06-26,423000.0,5853.0,14612.0,14852.0,503.0,16:25:00,22.0,41.0,1.0,33812.53,127.66314198105219
18-04-18,75500.0,1076.0,51957.0,53200.0,614.0,08:30:00,27.0,41.0,0.4,41217.934,22.52268093196969
18-05-22,52400.0,821.0,42128.0,43052.0,759.0,08:30:00,25.0,43.0,1.0,50745.543,17.870350467397806
18-09-25,222100.0,2989.0,61840.0,63306.0,930.0,10:35:00,33.0,51.0,1.4,59501.22,6.010143864879048
18-08-20,220700.0,3092.0,54012.0,55376.0,839.0,11:20:00,30.0,47.0,1.5,56312.77,1.691649393069536
18-11-24,97400.0,1462.0,26054.0,26888.0,355.0,09:40:00,25.0,33.0,4.3,23821.055,11.406371289156471
18-07-29,244300.0,3371.0,50975.0,53323.0,694.0,12:15:00,27.0,49.0,1.1,46611.766,12.586001608704972
2018-03-14 00:00:00,9300.0,110.0,27375.0,27976.0,348.0,06:55:00,27.0,24.0,0.0,23309.408,16.680694747080217
18-11-30,1200.0,17.0,2148.0,2152.0,32.0,06:15:00,18.0,20.0,0.0,2166.9827,0.6962224619539213
2018-03-24 00:00:00,269300.0,4044.0,46002.0,47329.0,707.0,14:05:00,50.0,42.0,2.1,47243.027,0.181650241415845
18-08-23,422200.0,5820.0,7037.0,7135.0,242.0,17:00:00,26.0,36.0,2.3,16234.334,127.53095392923551
18-09-30,371200.0,5308.0,3944.0,4005.0,51.0,16:55:00,20.0,22.0,2.9,3427.0032,14.431882987308148
18-06-16,368600.0,5185.0,51837.0,53011.0,667.0,14:35:00,26.0,46.0,0.8,44800.14,15.488974111364545
18-08-15,260800.0,3664.0,61805.0,63050.0,810.0,12:30:00,29.0,45.0,1.1,54359.746,13.783114122833934
18-04-21,311600.0,5343.0,3375.0,3523.0,38.0,16:55:00,24.0,26.0,3.3,2526.8628,28.275255183418334
18-11-26,217300.0,3322.0,57847.0,59352.0,857.0,10:45:00,33.0,64.0,3.6,56837.246,4.237014685523588
2018-03-15 00:00:00,355800.0,5750.0,160.0,160.0,3.0,18:10:00,23.0,25.0,0.7,185.57309,15.983178286114697
18-05-21,200.0,4.0,1045.0,1035.0,16.0,06:30:00,12.0,13.0,0.0,1130.272,9.205019052909773
18-04-16,103000.0,1349.0,62745.0,64152.0,694.0,08:50:00,23.0,35.0,0.9,46043.12,28.228083065597033
18-11-26,223000.0,3464.0,60825.0,62652.0,1091.0,10:55:00,32.0,59.0,2.3,64034.523,2.2066727346260686
18-09-16,284800.0,4070.0,63945.0,65270.0,1033.0,12:30:00,34.0,59.0,3.0,63142.113,3.260132145768419
18-09-23,567000.0,7967.0,55767.0,57152.0,849.0,15:45:00,28.0,52.0,4.0,56995.98,0.27299239472271825
18-09-22,80300.0,1156.0,56870.0,58647.0,878.0,08:15:00,27.0,43.0,0.8,55546.527,5.286665657693653
18-06-25,288400.0,4124.0,2705.0,2775.0,38.0,16:20:00,19.0,20.0,1.9,2558.7844,7.791555531927051
18-06-27,335000.0,4778.0,4200.0,4200.0,122.0,17:00:00,22.0,27.0,0.0,8191.527,95.03635742834638
18-09-16,103900.0,1404.0,60133.0,61588.0,917.0,08:40:00,33.0,55.0,2.6,59084.28,4.065269519812474
18-08-20,88000.0,1154.0,54975.0,56364.0,797.0,08:50:00,26.0,44.0,0.6,53011.777,5.94745094735038
18-05-22,0.0,0.0,142.0,142.0,2.0,06:10:00,9.0,10.0,0.0,210.48445,48.22848928226552
18-11-24,136200.0,1986.0,28791.0,29364.0,406.0,11:20:00,26.0,35.0,2.7,27242.727,7.224060054891298
18-07-22,41900.0,543.0,18735.0,19682.0,251.0,08:15:00,16.0,28.0,0.8,16912.912,14.069134768898465
18-04-15,249200.0,3753.0,15246.0,15511.0,227.0,13:10:00,26.0,35.0,2.2,15224.398,1.8477285310244607
18-12-01,77400.0,1104.0,58681.0,60188.0,920.0,07:30:00,27.0,51.0,0.9,57481.855,4.496151036167886
2018-03-11 00:00:00,16900.0,264.0,37931.0,38688.0,415.0,07:15:00,37.0,33.0,0.0,27737.762,28.303964172603173
18-04-26,459300.0,6403.0,37377.0,38105.0,852.0,15:35:00,28.0,42.0,2.6,56861.746,49.223845863167085
18-05-24,23000.0,335.0,43689.0,44768.0,631.0,08:45:00,24.0,33.0,1.1,42364.76,5.36820263288292
18-06-16,1200.0,10.0,6189.0,6306.0,37.0,06:55:00,9.0,11.0,0.4,2563.065,59.355138337946755
2018-03-13 00:00:00,12400.0,201.0,18965.0,19305.0,292.0,07:25:00,24.0,29.0,0.6,19592.008,1.4867000276021674
18-07-01,62300.0,474.0,48695.0,50194.0,556.0,08:40:00,20.0,32.0,1.8,37363.992,25.560835892448203
2018-03-12 00:00:00,8800.0,132.0,9954.0,10117.0,165.0,07:40:00,29.0,28.0,1.3,11013.358,8.85992324834191
18-12-01,539300.0,8361.0,64278.0,65952.0,1033.0,15:40:00,29.0,59.0,3.8,63318.76,3.992656618356701
2018-03-10 00:00:00,86500.0,1201.0,17640.0,18017.0,300.0,10:20:00,25.0,37.0,1.4,20141.818,11.793402846859816
18-08-19,310800.0,4157.0,57673.0,59017.0,830.0,12:45:00,27.0,46.0,1.6,55586.676,5.812435409745881
18-09-13,213400.0,3011.0,63043.0,64300.0,1004.0,11:25:00,33.0,53.0,3.3,62321.703,3.076667891319951
18-04-30,171600.0,2472.0,49202.0,50647.0,752.0,11:00:00,28.0,43.0,0.7,50479.645,0.3304343662589268
2018-03-22 00:00:00,321500.0,5149.0,60522.0,61923.0,1073.0,13:55:00,31.0,66.0,2.5,64362.855,3.9401466177332365
18-12-02,553400.0,8058.0,61023.0,62370.0,1055.0,14:50:00,35.0,71.0,3.2,63617.883,2.0007742718471393
18-11-15,456300.0,6753.0,62323.0,63870.0,1054.0,14:40:00,32.0,66.0,1.1,63251.234,0.9687879825769453
18-09-20,514500.0,7320.0,4038.0,4230.0,69.0,17:20:00,28.0,31.0,1.3,4585.747,8.410090630781559
18-12-02,689400.0,10102.0,1214.0,1200.0,19.0,18:05:00,28.0,31.0,1.2,1228.641,2.3867489304393583
2018-03-08 00:00:00,358900.0,5823.0,9984.0,10152.0,107.0,17:20:00,27.0,31.0,3.4,7145.1963,29.617845517171475
18-07-29,321600.0,4638.0,14351.0,15425.0,131.0,15:05:00,24.0,34.0,0.7,8796.101,42.975038463910934
18-04-26,221100.0,3885.0,46472.0,47458.0,1031.0,11:55:00,30.0,55.0,3.4,62989.96,32.727801028623844
2018-03-25 00:00:00,200.0,4.0,1109.0,1082.0,18.0,06:10:00,18.0,19.0,0.0,1224.1116,13.134157418681378
18-08-18,24200.0,370.0,28010.0,28523.0,636.0,08:10:00,24.0,38.0,1.5,42714.47,49.75448057284818
18-08-25,37300.0,524.0,44812.0,46288.0,643.0,07:55:00,21.0,31.0,2.8,43192.266,6.687987147422556
18-04-23,243400.0,3467.0,57172.0,58911.0,482.0,12:35:00,26.0,43.0,0.7,32370.06,45.052602480268526
2018-03-08 00:00:00,359000.0,6289.0,56672.0,58281.0,982.0,16:15:00,30.0,55.0,1.5,60374.145,3.591468641379608
18-11-25,76800.0,1127.0,18088.0,18476.0,264.0,10:55:00,21.0,27.0,0.0,17735.527,4.007749556591824
18-04-22,167200.0,2579.0,58981.0,60852.0,983.0,11:25:00,26.0,40.0,2.0,58529.48,3.8166695446498875
18-07-25,28600.0,468.0,34511.0,35217.0,493.0,08:15:00,16.0,25.0,1.7,32998.504,6.299507478827236
18-11-30,267000.0,3786.0,39088.0,39911.0,539.0,14:20:00,26.0,41.0,1.9,36190.605,9.321726830576557
18-08-21,27000.0,407.0,30812.0,31393.0,744.0,08:05:00,24.0,39.0,1.4,49588.7,57.96100406356918
18-05-31,420600.0,5942.0,1444.0,1758.0,64.0,17:10:00,21.0,26.0,1.0,4303.168,144.77634413657336
18-05-24,315800.0,4355.0,55960.0,57082.0,818.0,13:45:00,27.0,49.0,0.9,54861.535,3.889954244659019
18-05-25,12900.0,231.0,8885.0,9058.0,162.0,08:45:00,20.0,27.0,0.0,10896.476,20.296702891107856
18-08-18,500.0,7.0,2669.0,2688.0,32.0,06:35:00,13.0,14.0,0.7,2197.2915,18.255527279273213
18-07-29,69700.0,1017.0,46648.0,47568.0,698.0,09:20:00,25.0,43.0,0.7,46882.69,1.4406886955443148
18-04-21,312300.0,5360.0,2210.0,2343.0,22.0,17:10:00,24.0,25.0,1.8,1450.8561,38.07698966083851
18-11-17,530200.0,8029.0,20233.0,20788.0,329.0,17:15:00,32.0,44.0,1.8,22041.488,6.029868203331602
2018-03-21 00:00:00,443200.0,6858.0,52171.0,53564.0,940.0,15:55:00,30.0,65.0,1.9,59595.453,11.260273424347547
18-09-18,376900.0,5625.0,17291.0,17606.0,234.0,16:05:00,32.0,39.0,3.3,15647.391,11.124670069136164
18-08-30,394200.0,5588.0,57426.0,58925.0,903.0,13:55:00,27.0,54.0,0.4,57139.582,3.0299850677503173
18-11-16,238600.0,3505.0,61502.0,63100.0,1018.0,10:25:00,35.0,57.0,2.1,62532.43,0.8994751894719581
18-11-15,589600.0,8779.0,12384.0,12876.0,213.0,17:30:00,28.0,36.0,1.2,14268.812,10.817115722642477
18-11-19,638500.0,9695.0,22642.0,23100.0,344.0,17:15:00,27.0,40.0,2.1,23084.979,0.06502642259969542
18-08-21,240200.0,3363.0,56043.0,57518.0,868.0,11:30:00,29.0,43.0,2.2,57141.105,0.6552651709519463
18-04-24,312100.0,4724.0,52596.0,53882.0,993.0,12:55:00,26.0,52.0,0.0,57869.367,7.400184880607065
18-09-23,329700.0,4736.0,63634.0,65005.0,987.0,13:00:00,29.0,53.0,1.8,60227.465,7.349485881914866
18-08-22,317900.0,4450.0,54349.0,55417.0,804.0,13:35:00,29.0,51.0,1.2,53984.016,2.5858195235845134
18-09-14,93700.0,1273.0,56325.0,57917.0,846.0,08:40:00,31.0,50.0,1.3,56555.883,2.350117478669605
18-07-28,307000.0,4200.0,55689.0,57225.0,823.0,13:25:00,25.0,46.0,0.8,54540.953,4.6903427431499
18-04-29,179600.0,3011.0,47810.0,48847.0,779.0,11:00:00,32.0,53.0,1.5,52282.105,7.032380872908367
18-04-26,380400.0,5084.0,60424.0,61752.0,930.0,13:25:00,28.0,52.0,2.0,59050.316,4.375056487504865
18-11-21,377400.0,6625.0,60070.0,62029.0,1108.0,14:30:00,38.0,72.0,2.3,65318.617,5.303353276944843
18-07-24,128700.0,1868.0,18885.0,19441.0,258.0,12:40:00,20.0,25.0,2.9,17334.32,10.83627410045617
18-07-28,259200.0,3540.0,51751.0,52987.0,780.0,12:20:00,27.0,49.0,1.9,52385.508,1.1351730292252977
18-07-14,233600.0,3078.0,1153.0,1268.0,16.0,17:10:00,19.0,22.0,0.0,1088.8026,14.132285810278425
18-04-15,283100.0,4295.0,13090.0,13352.0,244.0,15:20:00,26.0,34.0,1.1,16363.825,22.55711266698417
2018-03-15 00:00:00,3500.0,53.0,4802.0,4858.0,67.0,07:00:00,19.0,23.0,0.0,4515.9893,7.040156396439462
18-05-25,3600.0,65.0,5935.0,6041.0,103.0,07:30:00,16.0,21.0,0.0,6956.246,15.150573005583121
18-11-26,254800.0,3877.0,45017.0,46023.0,887.0,11:30:00,31.0,53.0,2.0,58024.047,26.076192489371874
18-06-25,82800.0,900.0,50894.0,52164.0,642.0,09:10:00,21.0,35.0,1.9,43137.254,17.3045501863652
18-08-29,50400.0,776.0,41282.0,42494.0,809.0,08:45:00,22.0,38.0,2.5,53496.324,25.89147915732201
18-07-23,28100.0,466.0,34021.0,34723.0,489.0,08:15:00,16.0,24.0,1.4,32556.357,6.239788886489566
18-09-18,229900.0,3150.0,59802.0,61123.0,924.0,11:00:00,37.0,53.0,0.8,59098.54,3.3121083096863617
18-05-14,100.0,2.0,891.0,858.0,14.0,06:20:00,12.0,13.0,0.0,995.98474,16.082141045611223
18-09-25,12500.0,156.0,22630.0,23400.0,374.0,06:50:00,22.0,31.0,0.0,25123.166,7.363959955863458
18-05-20,254200.0,3830.0,58385.0,59700.0,1049.0,12:25:00,30.0,57.0,1.6,61908.844,3.6999070165145302
18-08-18,465600.0,6204.0,34665.0,35437.0,503.0,16:10:00,27.0,42.0,2.6,33766.16,4.714959254163769
18-05-17,112600.0,1933.0,3370.0,3517.0,65.0,16:30:00,20.0,25.0,0.4,4377.514,24.467274055990735
18-05-14,437300.0,5706.0,19793.0,20241.0,339.0,16:30:00,27.0,39.0,1.2,22747.094,12.381271915257688
18-08-26,503100.0,7256.0,248.0,264.0,4.0,17:45:00,22.0,23.0,1.2,256.21356,2.9494051567532855
2018-03-12 00:00:00,453100.0,6631.0,7923.0,8041.0,111.0,17:25:00,31.0,26.0,2.0,7362.141,8.442471105502973
18-09-13,255600.0,3576.0,57147.0,58652.0,922.0,11:25:00,33.0,59.0,3.3,59244.816,1.0107342973132971
18-11-20,455800.0,6377.0,24560.0,25023.0,295.0,16:00:00,32.0,43.0,2.9,19754.898,21.05303883566843
18-04-19,340600.0,5200.0,58655.0,59829.0,982.0,14:20:00,30.0,54.0,1.2,59956.348,0.21285230558841894
2018-03-24 00:00:00,233700.0,3531.0,35335.0,36050.0,479.0,13:25:00,42.0,37.0,3.1,31996.006,11.245475752839768
18-09-20,236200.0,3331.0,57055.0,58741.0,899.0,11:20:00,35.0,51.0,2.3,58481.312,0.4420887346102549
18-09-19,135000.0,1913.0,53085.0,54156.0,817.0,10:40:00,35.0,53.0,3.3,54803.383,1.1954010880075308
18-05-16,204500.0,3458.0,11496.0,11712.0,208.0,15:25:00,22.0,37.0,1.9,13993.023,19.475951021323443
18-09-19,357700.0,4948.0,30024.0,30600.0,421.0,15:10:00,33.0,44.0,0.5,28210.105,7.810110701065434
18-08-24,344400.0,4790.0,49978.0,50982.0,804.0,14:10:00,29.0,50.0,1.0,53981.31,5.883075803171057
2018-03-20 00:00:00,225800.0,3695.0,9692.0,9929.0,153.0,14:15:00,25.0,29.0,1.2,10248.975,3.222628874725441
18-07-14,31800.0,439.0,25418.0,26123.0,375.0,09:30:00,20.0,29.0,0.9,25203.104,3.5214024764155383
18-12-01,9300.0,117.0,25316.0,25831.0,331.0,06:05:00,22.0,27.0,0.0,22224.553,13.961701526315476
18-09-17,402800.0,5775.0,54535.0,56094.0,883.0,14:10:00,33.0,57.0,1.2,57644.688,2.764445200924286
18-09-20,440500.0,6250.0,52085.0,53647.0,842.0,15:00:00,31.0,56.0,1.3,56254.895,4.861213873956492
18-11-28,44700.0,632.0,24785.0,25252.0,360.0,08:25:00,27.0,36.0,0.7,24148.908,4.368334468563293
18-06-13,127300.0,1933.0,21748.0,22158.0,286.0,10:55:00,21.0,27.0,0.9,19211.998,13.29543197700527
18-09-19,110900.0,1507.0,50332.0,51558.0,746.0,09:30:00,33.0,49.0,3.0,50044.17,2.93616693205486
18-11-24,18300.0,262.0,24840.0,25429.0,354.0,07:40:00,21.0,28.0,0.0,23781.316,6.479544922081866
2018-03-09 00:00:00,264400.0,4124.0,30838.0,31975.0,642.0,12:15:00,32.0,55.0,0.0,43090.3,34.76246730530048
18-12-02,460200.0,6385.0,27062.0,27564.0,354.0,16:00:00,35.0,46.0,0.7,23697.838,14.026131604513917
18-06-28,39800.0,694.0,38942.0,39752.0,713.0,08:40:00,20.0,37.0,1.6,47258.67,18.883762169013817
18-09-20,358400.0,4990.0,49063.0,50011.0,722.0,14:05:00,32.0,51.0,3.6,48447.582,3.126150236755039
18-04-19,286000.0,4410.0,57610.0,59164.0,1125.0,12:55:00,27.0,44.0,0.4,61123.016,3.3111625354097054
2018-03-18 00:00:00,266100.0,4228.0,55657.0,57247.0,1181.0,12:30:00,33.0,59.0,2.0,65552.75,14.50861638016327
18-09-21,7900.0,138.0,15464.0,16017.0,304.0,07:00:00,22.0,27.0,4.4,20408.297,27.41647770976859
18-12-02,181500.0,2632.0,64004.0,65781.0,1084.0,09:05:00,33.0,66.0,0.9,63820.36,2.980556053975464
18-08-17,211600.0,2792.0,54671.0,55812.0,807.0,11:10:00,31.0,54.0,1.7,54174.438,2.934066693364
2018-03-16 00:00:00,52800.0,705.0,38059.0,39276.0,702.0,08:15:00,48.0,34.0,1.5,46904.094,19.421766041398165
18-11-27,125100.0,1737.0,1562.0,1535.0,24.0,15:35:00,17.0,19.0,0.6,1636.1139,6.587227810089293
18-07-22,79500.0,3570.0,49987.0,51147.0,688.0,14:35:00,21.0,39.0,4.0,46235.688,9.602345885527898
18-11-27,64200.0,893.0,33411.0,34064.0,474.0,09:55:00,29.0,40.0,1.8,31794.68,6.661933031634809
18-11-23,63400.0,848.0,38187.0,39323.0,598.0,09:15:00,27.0,42.0,0.0,40146.797,2.094950903451199
18-07-15,66100.0,947.0,17524.0,17943.0,249.0,12:10:00,20.0,25.0,1.5,16731.104,6.7541489013559595
18-09-25,525200.0,7121.0,47359.0,48478.0,719.0,15:55:00,31.0,55.0,2.8,48267.816,0.43356250509717353
18-07-24,215900.0,3155.0,20022.0,20605.0,212.0,14:40:00,21.0,32.0,2.2,14256.669,30.809664765309147
18-06-15,146100.0,3279.0,14570.0,14888.0,228.0,14:40:00,23.0,30.0,0.0,15307.734,2.819276744402712
18-04-27,264400.0,4524.0,50071.0,51400.0,952.0,13:05:00,26.0,46.0,0.0,56535.523,9.991289727418803
18-12-04,100.0,1.0,817.0,788.0,10.0,05:15:00,16.0,17.0,0.0,700.445,11.111039984120335
18-05-17,5300.0,78.0,9845.0,10000.0,145.0,07:45:00,18.0,23.0,0.0,9762.797,2.3720337748527447
18-09-23,159000.0,2293.0,61748.0,63811.0,996.0,09:25:00,29.0,45.0,2.5,59920.945,6.096216283891685
18-05-20,143200.0,2016.0,41834.0,42941.0,806.0,10:30:00,27.0,43.0,1.3,53827.14,25.351386819137094
18-11-25,7300.0,103.0,7857.0,7988.0,114.0,07:20:00,19.0,23.0,0.0,7671.74,3.9591835045969708
18-04-21,64300.0,789.0,57074.0,58417.0,508.0,08:35:00,27.0,39.0,0.6,34094.83,41.63543479756083
18-07-23,188700.0,2702.0,63040.0,64652.0,919.0,11:15:00,23.0,42.0,3.4,57921.227,10.410776681802078
18-04-23,432800.0,5834.0,44965.0,45911.0,316.0,16:15:00,27.0,38.0,2.9,21198.621,53.82670459255843
2018-03-26 00:00:00,51900.0,684.0,49158.0,50200.0,748.0,08:00:00,46.0,37.0,1.0,50020.863,0.35684615729814023
18-06-17,265500.0,3885.0,49821.0,51268.0,901.0,12:45:00,25.0,46.0,1.3,56359.965,9.932052904984564
18-12-02,416900.0,5827.0,44311.0,45170.0,640.0,14:45:00,36.0,54.0,0.4,42914.434,4.993505044560903
18-05-17,105000.0,1449.0,13295.0,13512.0,186.0,13:05:00,22.0,29.0,2.5,12492.521,7.54498367331803
18-11-21,69100.0,933.0,59247.0,60947.0,962.0,07:50:00,32.0,62.0,2.3,60477.95,0.7696063629582987
18-07-27,322100.0,4219.0,55492.0,56737.0,795.0,13:05:00,24.0,49.0,1.3,53342.492,5.982885528048225
18-04-24,101100.0,1420.0,56143.0,57262.0,915.0,09:30:00,27.0,45.0,1.7,57303.332,0.07218384666957887
18-09-28,372900.0,5150.0,53041.0,54541.0,837.0,14:35:00,31.0,48.0,1.8,56171.51,2.989516507669786
18-04-25,233200.0,3591.0,47848.0,48829.0,1041.0,11:25:00,29.0,55.0,2.5,62093.73,27.165681396067516
18-04-23,174100.0,2472.0,64816.0,66252.0,923.0,11:20:00,29.0,52.0,1.5,58698.223,11.401581125098753
18-11-25,46400.0,654.0,26870.0,27364.0,384.0,09:10:00,25.0,36.0,0.0,25780.102,5.788255862248008
18-09-16,493800.0,7162.0,51249.0,52676.0,840.0,15:25:00,34.0,60.0,1.8,56095.664,6.491881490378337
18-09-14,517800.0,7490.0,10091.0,10376.0,173.0,17:10:00,29.0,37.0,1.4,11576.172,11.566803654341298
18-06-20,402500.0,5616.0,18285.0,18775.0,175.0,16:35:00,24.0,30.0,2.0,11737.984,37.48077639092141
18-07-21,483200.0,6365.0,7169.0,7470.0,111.0,16:45:00,19.0,23.0,4.5,7466.854,0.042113470265183806
18-04-24,146600.0,2144.0,53901.0,55229.0,903.0,09:50:00,29.0,48.0,1.7,57980.15,4.981349280765103
18-05-23,290800.0,3900.0,62419.0,63947.0,854.0,12:50:00,28.0,50.0,0.0,55594.465,13.061655154751598
18-07-25,70700.0,907.0,55640.0,57117.0,775.0,08:35:00,18.0,35.0,0.9,50098.457,12.288011738943307
18-06-22,323900.0,4414.0,9796.0,10156.0,137.0,15:25:00,23.0,28.0,0.0,9191.94,9.492514546272462
2018-03-14 00:00:00,45100.0,666.0,40235.0,41017.0,591.0,08:30:00,27.0,39.0,0.8,39667.6,3.2898478840829504
18-06-22,28700.0,110.0,19705.0,20306.0,230.0,07:25:00,14.0,22.0,0.0,15505.552,23.6405421865523
2018-03-20 00:00:00,13700.0,200.0,7530.0,7664.0,140.0,08:00:00,21.0,29.0,0.9,9414.742,22.84371692741713
18-08-27,0.0,0.0,260.0,237.0,5.0,06:05:00,8.0,9.0,0.0,418.65662,76.64835658631746
18-08-31,482100.0,6505.0,61103.0,62617.0,916.0,14:55:00,26.0,53.0,1.6,58106.95,7.2025964486918195
18-08-31,413700.0,5813.0,49076.0,50052.0,920.0,14:45:00,25.0,53.0,0.8,57199.41,14.279970816072876
18-04-17,182200.0,2501.0,26885.0,27400.0,341.0,11:15:00,19.0,29.0,1.7,22929.207,16.316762327277754
18-08-15,340100.0,4741.0,54280.0,55350.0,804.0,13:50:00,29.0,50.0,1.6,53980.85,2.4736204444554497
18-06-13,5600.0,79.0,13187.0,13500.0,181.0,07:35:00,14.0,18.0,0.5,12203.69,9.602294199996518
18-04-13,283800.0,4453.0,50918.0,52658.0,880.0,13:30:00,27.0,51.0,2.2,57913.586,9.980606526581237
18-05-30,353600.0,4818.0,51017.0,52260.0,792.0,14:25:00,27.0,51.0,1.3,53197.414,1.7937508297295093
18-05-18,96500.0,1653.0,35204.0,36770.0,640.0,10:35:00,25.0,41.0,1.9,42981.715,16.893435062712427
18-12-03,421900.0,6078.0,60723.0,62150.0,981.0,13:10:00,35.0,61.0,3.0,61223.52,1.4907161170977905
18-05-19,187200.0,2444.0,54384.0,55511.0,792.0,10:40:00,28.0,49.0,1.3,53182.09,4.195400378809338
18-05-15,392000.0,5309.0,50995.0,52211.0,750.0,15:20:00,26.0,48.0,4.3,50376.1,3.5143881459124775
18-07-20,311200.0,4120.0,32168.0,33341.0,316.0,13:20:00,21.0,32.0,1.0,21240.527,36.29306788092837
